,Unnamed: 0,RegionID,SizeRank,RegionName,RegionType,StateName,State,City,Metro,CountyName,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,24_moving_avg_previous,24_moving_avg_current,DELTA_MOVING_AVG,DELTA_MOVING_AVG_%_Change,LAT,LONG
260,14108,61842,14327,10532,Zip,NY,NY,Hawthorne,New York-Newark-Jersey City,Westchester County,588181.0,586253.0,584842.0,582457.0,581002.0,578066.0,576637.0,576130.0,577056.0,576396.0,577689.0,574776.0,574324.0,572027.0,572799.0,574722.0,576809.0,579295.0,580851.0,581065.0,580830.0,581037.0,581067.0,584334.0,588091.0,579110.2083333335,579106.4583333335,-3.75,-0.0006475451383929872,41.1070886,-73.7971623
261,14187,61946,14410,10962,Zip,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County,493748.0,494738.0,496328.0,497656.0,499825.0,499446.0,498118.0,497946.0,498165.0,499114.0,500792.0,502211.0,503091.0,502274.0,500655.0,499646.0,497926.0,497612.0,497220.0,495619.0,493005.0,490299.0,487450.0,484883.0,482624.0,496990.29166666674,496526.79166666674,-463.5,-0.09326137909970912,41.0458653334818,-73.95968390723716
262,14327,61971,14554,10993,Zip,NY,NY,West Haverstraw,New York-Newark-Jersey City,Rockland County,221792.0,222338.0,224308.0,226497.0,230043.0,232352.0,233435.0,234412.0,236629.0,239250.0,242702.0,245470.0,248524.0,251715.0,254453.0,256504.0,257107.0,258104.0,259871.0,261594.0,262104.0,262365.0,262348.0,262760.0,262546.0,245278.20833333328,246976.29166666663,1698.083333333314,0.6923090905106486,41.2095941,-73.9852994
263,14441,61837,14671,10524,Zip,NY,NY,Town Of Philipstown,New York-Newark-Jersey City,Putnam County,499222.0,501913.0,501848.0,505544.0,506543.0,510216.0,513960.0,518101.0,521974.0,522117.0,520129.0,516255.0,515355.0,515488.0,517587.0,517699.0,518517.0,517752.0,516601.0,515258.0,514250.0,515036.0,516352.0,518510.0,519609.0,514009.45833333326,514858.91666666674,849.4583333333721,0.16526122614313868,41.4072505,-73.92601657828735
264,14490,61882,14723,10594,Zip,NY,NY,Thornwood,New York-Newark-Jersey City,Westchester County,670210.0,667932.0,664517.0,659841.0,659072.0,657566.0,657525.0,657526.0,658109.0,655867.0,655139.0,652444.0,652424.0,653612.0,655781.0,658372.0,658962.0,659844.0,659924.0,659756.0,660014.0,661596.0,662431.0,663582.0,663985.0,659251.9166666665,658992.5416666665,-259.375,-0.039343837073915734,41.119195,-73.77679743093893
265,14504,61922,14738,10921,Zip,NY,NY,Florida,New York-Newark-Jersey City,Orange County,258855.0,259242.0,261362.0,264114.0,266804.0,268228.0,269645.0,270697.0,271732.0,272089.0,271968.0,272883.0,274615.0,276487.0,276686.0,276146.0,276002.0,276699.0,277609.0,278436.0,278889.0,279335.0,279640.0,279593.0,278512.0,272406.5,273225.54166666674,819.0416666666861,0.3006689145327612,41.3317607,-74.35682
266,14532,61914,14770,10913,Zip,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County,526887.0,528635.0,531516.0,534068.0,537248.0,537585.0,536820.0,536250.0,536754.0,537393.0,538309.0,538565.0,538559.0,537496.0,535399.0,533777.0,531545.0,531103.0,530267.0,528773.0,525578.0,523207.0,519624.0,517184.0,514188.0,532189.25,531660.125,-529.125,-0.09942421798260674,41.065464386839956,-73.96030055140125
267,14605,61927,14847,10926,Zip,NY,NY,Harriman,New York-Newark-Jersey City,Orange County,203477.0,205848.0,207169.0,209844.0,211951.0,214860.0,216769.0,218231.0,219196.0,218899.0,219636.0,220355.0,222864.0,223365.0,224585.0,224190.0,224521.0,224138.0,224518.0,225147.0,225903.0,227039.0,227248.0,227295.0,225780.0,219460.3333333333,220389.625,929.291666666657,0.4234440240529376,41.308427,-74.1445899
268,14819,61917,15066,10916,Zip,NY,NY,Town Of Hamptonburgh,New York-Newark-Jersey City,Orange County,336957.0,337457.0,339670.0,343586.0,347855.0,349673.0,351294.0,352052.0,352960.0,353514.0,353923.0,355150.0,356634.0,357955.0,358333.0,357714.0,357168.0,357770.0,358535.0,359718.0,359917.0,359970.0,359478.0,358786.0,358052.0,353169.54166666674,354048.5,878.9583333333139,0.24887716227887635,41.446534549999996,-74.26394001356653
269,15153,61966,15420,10987,Zip,NY,NY,Tuxedo,New York-Newark-Jersey City,Orange County,470634.0,471108.0,472684.0,476677.0,481125.0,484695.0,488068.0,488989.0,490454.0,490396.0,491275.0,492010.0,494922.0,496093.0,496143.0,494951.0,494860.0,495028.0,495061.0,495939.0,496053.0,496576.0,495793.0,495353.0,493780.0,489370.29166666674,490334.70833333326,964.416666666628,0.19707299014455454,41.1942345,-74.1844809
270,15869,61943,16166,10958,Zip,NY,NY,Wawayanda,New York-Newark-Jersey City,Orange County,256014.0,257096.0,258823.0,261773.0,264055.0,265665.0,267340.0,269453.0,271613.0,272954.0,273291.0,273704.0,275468.0,276697.0,277631.0,277747.0,278514.0,279373.0,280184.0,281248.0,281860.0,282416.0,282826.0,283140.0,282743.0,272870.20833333326,273983.91666666674,1113.7083333333721,0.4081458141347868,41.38958081084423,-74.42662259333608
271,16140,61855,16459,10548,Zip,NY,NY,Cortlandt Manor,New York-Newark-Jersey City,Westchester County,417563.0,414639.0,414229.0,412347.0,412023.0,410030.0,411784.0,415330.0,419017.0,418950.0,418968.0,419139.0,420819.0,422954.0,423103.0,424736.0,425634.0,427297.0,425759.0,422908.0,420222.0,420647.0,421080.0,421296.0,420713.0,419186.41666666674,419317.66666666674,131.25,0.03131065196331704,41.2486935,-73.90858593483966
272,16151,61950,16471,10968,Zip,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County,652438.0,651900.0,654885.0,659403.0,666094.0,670198.0,669759.0,676762.0,682084.0,682281.0,680322.0,677829.0,680419.0,681103.0,678863.0,677187.0,674483.0,672214.0,671539.0,666179.0,661587.0,661295.0,662736.0,665384.0,663694.0,669872.6666666665,670341.6666666665,469.0,0.07001330601139122,41.04174235442271,-73.91740350978027
273,16389,61975,16726,10998,Zip,NY,NY,Minisink,New York-Newark-Jersey City,Orange County,284563.0,285990.0,287510.0,289733.0,291867.0,293604.0,295110.0,296731.0,298386.0,299593.0,300841.0,301573.0,303725.0,305907.0,308573.0,310756.0,312686.0,314720.0,316634.0,319003.0,320933.0,322685.0,323803.0,324987.0,325117.0,304579.70833333326,306269.45833333326,1689.75,0.5547808845330992,41.33257264072574,-74.54424845209617
274,16652,61954,17007,10974,Zip,NY,NY,Ramapo,New York-Newark-Jersey City,Rockland County,325593.0,324212.0,323068.0,321654.0,321646.0,318949.0,316957.0,314736.0,315527.0,317819.0,321174.0,321792.0,320994.0,320716.0,322287.0,324500.0,326323.0,329740.0,332972.0,336002.0,336534.0,335349.0,334408.0,336172.0,340378.0,324963.5,325579.54166666674,616.0416666666861,0.18957257250943135,41.1412003,-74.1685
275,17006,61878,17383,10588,Zip,NY,NY,Town Of Yorktown,New York-Newark-Jersey City,Westchester County,399223.0,398845.0,397206.0,395292.0,393149.0,393205.0,393476.0,396035.0,399423.0,400354.0,400968.0,398198.0,397613.0,396336.0,397955.0,398703.0,400091.0,400656.0,401544.0,400876.0,400747.0,402364.0,404465.0,408532.0,411261.0,398969.0,399470.58333333326,501.58333333331393,0.1257198763145292,41.274404,-73.80962310115079
276,17047,61947,17424,10963,Zip,NY,NY,Mt Hope,New York-Newark-Jersey City,Orange County,217229.0,217735.0,218404.0,220460.0,223226.0,225321.0,228015.0,229661.0,231679.0,232181.0,233410.0,235157.0,238764.0,241576.0,243441.0,244371.0,245123.0,246249.0,247142.0,249111.0,250582.0,252482.0,253602.0,253943.0,253296.0,236619.33333333328,238122.125,1502.7916666666572,0.635109416249443,41.4992116,-74.517144
277,17583,61846,18009,10537,Zip,NY,NY,Cortlandt Manor,New York-Newark-Jersey City,Westchester County,217099.0,218843.0,218628.0,220093.0,220628.0,220679.0,219590.0,218814.0,220117.0,222040.0,223166.0,222865.0,223700.0,224352.0,226155.0,227137.0,228854.0,230389.0,231833.0,233562.0,233802.0,234539.0,235230.0,237354.0,239200.0,225394.54166666663,226315.41666666663,920.875,0.4085613578708003,41.2486935,-73.90858593483966
278,17753,61872,18210,10577,Zip,NY,NY,Purchase,New York-Newark-Jersey City,Westchester County,1345417.0,1352892.0,1357858.0,1360702.0,1352901.0,1349437.0,1346367.0,1342945.0,1338791.0,1332098.0,1327701.0,1321522.0,1321891.0,1319272.0,1317578.0,1316438.0,1319585.0,1322379.0,1322953.0,1323464.0,1323983.0,1325414.0,1321288.0,1317397.0,1311914.0,1332511.375,1331115.416666667,-1395.9583333332557,-0.10476145716454058,41.0409305,-73.7145746
279,17878,61826,18342,10511,Zip,NY,NY,Buchanan,New York-Newark-Jersey City,Westchester County,371079.0,370576.0,372273.0,371831.0,371620.0,370157.0,372860.0,379596.0,385173.0,385476.0,383611.0,383796.0,385406.0,387346.0,386932.0,388945.0,390604.0,392355.0,390580.0,386088.0,382758.0,382511.0,383299.0,382175.0,379779.0,381543.625,381906.125,362.5,0.09500879486585576,41.2620383,-73.9381943
280,18107,61953,18607,10973,Zip,NY,NY,Wawayanda,New York-Newark-Jersey City,Orange County,276359.0,277980.0,280161.0,283359.0,286233.0,288588.0,291097.0,293569.0,296022.0,297562.0,298319.0,299099.0,301077.0,302481.0,303585.0,304147.0,305148.0,306215.0,307150.0,308218.0,308801.0,309361.0,310092.0,310794.0,310671.0,297725.70833333326,299155.375,1429.666666666686,0.4801959073907159,41.387970223551484,-74.4730311247866
281,18157,61963,18667,10984,Zip,NY,NY,Thiells,New York-Newark-Jersey City,Rockland County,384803.0,387909.0,391544.0,395206.0,399368.0,400348.0,400034.0,402097.0,404693.0,407918.0,409451.0,410078.0,410070.0,410801.0,409537.0,408906.0,407732.0,408980.0,410654.0,411254.0,411599.0,411811.0,412367.0,412841.0,413351.0,405000.04166666674,406189.54166666674,1189.5,0.2937036734872764,41.206880999999996,-74.01256508134402
282,18639,61821,19211,10505,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,691276.0,692774.0,690349.0,685660.0,683008.0,680008.0,679492.0,681461.0,684023.0,681427.0,680926.0,674466.0,672649.0,669386.0,669828.0,669913.0,668415.0,666630.0,665129.0,661203.0,658716.0,658926.0,659981.0,663088.0,664419.0,674530.5833333335,673411.5416666665,-1119.0416666667443,-0.16589932233120802,41.295802,-73.73308720481856
283,18924,61838,19532,10526,Zip,NY,NY,Goldens Bridge,New York-Newark-Jersey City,Westchester County,511742.0,514253.0,514635.0,513064.0,508952.0,505488.0,506013.0,507948.0,510268.0,506620.0,502708.0,497736.0,499597.0,500297.0,502864.0,504726.0,507725.0,511101.0,512075.0,512687.0,512903.0,515645.0,518835.0,522262.0,522627.0,509172.66666666674,509626.20833333326,453.541666666628,0.08907423676839707,41.2938384,-73.6765309
284,19033,61956,19654,10976,Zip,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County,479796.0,480532.0,482514.0,483940.0,487036.0,486517.0,484827.0,487256.0,489746.0,493054.0,491677.0,491728.0,491148.0,492005.0,490951.0,490534.0,488735.0,488126.0,488067.0,486085.0,483661.0,480097.0,477923.0,475126.0,472203.0,486295.04166666674,485978.66666666674,-316.375,-0.06505824096328351,41.02968660711713,-73.93121041910037
285,19076,61918,19702,10917,Zip,NY,NY,Woodbury,New York-Newark-Jersey City,Orange County,319308.0,320035.0,322869.0,326682.0,331268.0,334319.0,337679.0,339114.0,339750.0,339224.0,340567.0,342656.0,346062.0,348811.0,350280.0,350226.0,350250.0,351285.0,352886.0,354893.0,356734.0,358525.0,358970.0,359075.0,357844.0,342977.83333333326,344583.5,1605.666666666686,0.46815464750638003,41.3645382,-74.1059775
286,19286,61965,19934,10986,Zip,NY,NY,Town of Stony Point,New York-Newark-Jersey City,Rockland County,413942.0,415549.0,418330.0,424105.0,429092.0,431619.0,430470.0,431240.0,430297.0,430205.0,426830.0,428056.0,428538.0,431006.0,431418.0,430921.0,430643.0,429807.0,430188.0,430004.0,430784.0,431535.0,433972.0,433581.0,433879.0,428422.16666666674,429252.875,830.7083333333139,0.1938994753228176,41.266593,-74.01490979127158
287,19836,61884,20563,10596,Zip,NY,NY,Verplanck,New York-Newark-Jersey City,Westchester County,306265.0,307599.0,308547.0,306248.0,304773.0,301927.0,305299.0,307875.0,311401.0,309911.0,309169.0,309268.0,309521.0,310465.0,309717.0,311195.0,313133.0,316532.0,316826.0,316848.0,316768.0,319797.0,322118.0,323071.0,322943.0,311428.04166666674,312122.95833333326,694.9166666666279,0.22313875877960396,41.256439,-73.95894457357707
288,19958,61923,20700,10922,Zip,NY,NY,Highlands,New York-Newark-Jersey City,Orange County,265107.0,264537.0,267169.0,272380.0,278644.0,281574.0,284532.0,286334.0,288743.0,289813.0,290289.0,291388.0,293902.0,297248.0,298152.0,297379.0,296547.0,297715.0,299072.0,300398.0,300721.0,301266.0,301823.0,301385.0,299687.0,289421.58333333326,290862.41666666674,1440.833333333372,0.4978320264642918,41.33355065,-73.98693810902368
289,20448,61853,21262,10546,Zip,NY,NY,Chappaqua,New York-Newark-Jersey City,Westchester County,625836.0,626214.0,625382.0,622106.0,620706.0,620384.0,622237.0,624248.0,624805.0,621229.0,619302.0,614573.0,613104.0,611661.0,613109.0,614718.0,615769.0,615306.0,613612.0,610623.0,608675.0,609020.0,608222.0,608841.0,607336.0,617070.0833333335,616299.25,-770.8333333333721,-0.12491827981182127,41.1588357,-73.7741309
290,21174,61948,22087,10964,Zip,NY,NY,Orangetown,New York-Newark-Jersey City,Rockland County,624811.0,623607.0,626189.0,630093.0,635826.0,639934.0,643756.0,649779.0,651440.0,652799.0,652924.0,655140.0,655904.0,656315.0,655070.0,654085.0,651598.0,648648.0,644868.0,638711.0,634700.0,630082.0,626001.0,620922.0,616666.0,641800.0833333335,641460.7083333335,-339.375,-0.05287861575794435,41.011940210781276,-73.92105660513326
291,21192,61831,22110,10518,Zip,NY,NY,Town Of Lewisboro,New York-Newark-Jersey City,Westchester County,750217.0,758354.0,767279.0,763956.0,759248.0,755952.0,758000.0,759002.0,757572.0,755839.0,754410.0,752600.0,750596.0,747409.0,747690.0,754304.0,762095.0,768220.0,770687.0,771131.0,773045.0,772977.0,774432.0,775290.0,775342.0,760846.0416666665,761892.9166666665,1046.875,0.13759353964788648,41.253966,-73.53760532923593
292,21201,61951,22125,10969,Zip,NY,NY,Town of Warwick,New York-Newark-Jersey City,Orange County,257732.0,261592.0,265203.0,268000.0,269635.0,271006.0,272267.0,273558.0,274772.0,276629.0,278637.0,279556.0,280362.0,280351.0,281735.0,282700.0,284045.0,285105.0,285970.0,287222.0,288122.0,288334.0,288552.0,289326.0,289029.0,277933.79166666674,279237.83333333326,1304.0416666666279,0.4691914786060269,41.2456295,-74.35010625650945
293,21768,61920,22796,10919,Zip,NY,NY,Wallkill,New York-Newark-Jersey City,Orange County,252672.0,253212.0,253954.0,256091.0,258762.0,260493.0,262381.0,263943.0,265182.0,265823.0,266660.0,267999.0,270071.0,271468.0,272569.0,273252.0,274144.0,275118.0,276184.0,277428.0,278960.0,280703.0,282575.0,283928.0,285361.0,268482.16666666674,269844.20833333326,1362.0416666666279,0.5073117829675693,41.47873785,-74.29787216938821
294,22145,61817,23220,10501,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,645687.0,641906.0,636223.0,629600.0,626133.0,622422.0,619618.0,618694.0,618398.0,615592.0,612663.0,608147.0,606578.0,607503.0,609446.0,611065.0,611283.0,611333.0,612042.0,611067.0,610960.0,611685.0,613421.0,615196.0,615815.0,617777.5833333335,616532.9166666665,-1244.6666666667445,-0.20147488355775467,41.295802,-73.73308720481856
295,22883,61885,24090,10597,Zip,NY,NY,Town Of Lewisboro,New York-Newark-Jersey City,Westchester County,867972.0,874699.0,880890.0,875590.0,867228.0,859816.0,859341.0,856791.0,856267.0,853931.0,855120.0,854235.0,852127.0,848515.0,845314.0,851072.0,857494.0,864925.0,865616.0,866033.0,865062.0,864875.0,863470.0,861010.0,858831.0,861141.375,860760.5,-380.875,-0.04422909072276315,41.253966,-73.53760532923593
296,22971,61830,24190,10517,Zip,NY,NY,Cortlandt Manor,New York-Newark-Jersey City,Westchester County,409044.0,411577.0,409884.0,408711.0,406403.0,406736.0,408459.0,409269.0,411352.0,412128.0,416446.0,417934.0,419390.0,416155.0,415342.0,416171.0,417493.0,416667.0,415571.0,415076.0,414590.0,413793.0,409855.0,406629.0,404239.0,412694.79166666674,412494.58333333326,-200.2083333333721,-0.04851244488083588,41.2486935,-73.90858593483966
297,23040,61844,24272,10535,Zip,NY,NY,Town Of Yorktown,New York-Newark-Jersey City,Westchester County,357425.0,357648.0,356566.0,355189.0,352963.0,353013.0,353896.0,357398.0,360426.0,361915.0,363577.0,363281.0,365446.0,367289.0,370714.0,373234.0,375504.0,377547.0,378916.0,378058.0,376965.0,376351.0,376164.0,377025.0,375804.0,366104.58333333326,366870.375,765.7916666666861,0.20917292531392406,41.274404,-73.80962310115079
298,23845,62116,25178,11430,Zip,NY,NY,New York,New York-Newark-Jersey City,Queens County,660902.0,666631.0,670771.0,673942.0,675585.0,677662.0,681453.0,683619.0,684241.0,684118.0,685695.0,686917.0,687596.0,686869.0,687470.0,687467.0,688113.0,687935.0,686044.0,685215.0,685662.0,687419.0,688179.0,688357.0,686908.0,682410.9166666665,683494.5,1083.5833333333721,0.15878751451197312,40.65650416249823,-73.80178133620645
299,24126,61873,25500,10578,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,453285.0,457717.0,457356.0,455851.0,450859.0,447202.0,448423.0,451743.0,455084.0,456956.0,457544.0,456638.0,458508.0,460382.0,464361.0,467432.0,471606.0,475793.0,477166.0,476867.0,476485.0,476563.0,477588.0,478891.0,479027.0,462929.16666666674,464001.75,1072.5833333333142,0.23169491372869802,41.295802,-73.73308720481856
300,24140,61967,25540,10988,Zip,NY,NY,Unionville,New York-Newark-Jersey City,Orange County,174620.0,176019.0,176511.0,177419.0,178974.0,180903.0,180116.0,178009.0,176970.0,178163.0,179302.0,180506.0,180618.0,181209.0,181623.0,182983.0,184457.0,186114.0,189756.0,195183.0,199906.0,203272.0,205557.0,207771.0,210634.0,184831.7083333333,186332.29166666663,1500.583333333314,0.8118646669797037,41.3018536,-74.5618147
301,24554,61839,26011,10527,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,647849.0,645736.0,643062.0,638513.0,633041.0,626410.0,621090.0,618986.0,617646.0,613202.0,607958.0,601555.0,599622.0,599122.0,600013.0,600343.0,601871.0,603130.0,605590.0,605992.0,607488.0,609937.0,613816.0,618773.0,622099.0,615864.375,614791.4583333335,-1072.9166666666279,-0.1742131401360288,41.295802,-73.73308720481856
302,24686,61915,26185,10914,Zip,NY,NY,Town Of Blooming Grove,New York-Newark-Jersey City,Orange County,326951.0,326811.0,328087.0,332081.0,338454.0,342429.0,346006.0,348282.0,351806.0,354323.0,356483.0,358184.0,360400.0,363468.0,365775.0,366650.0,365641.0,365834.0,367099.0,369460.0,370130.0,370533.0,370702.0,371287.0,371751.0,354869.83333333326,356736.5,1866.666666666686,0.5260144682158161,41.383359,-74.18928340217391
303,24969,61832,26518,10519,Zip,NY,NY,Town Of North Salem,New York-Newark-Jersey City,Westchester County,432276.0,434708.0,435593.0,434247.0,431123.0,429093.0,430886.0,435902.0,440055.0,442791.0,445846.0,447512.0,445274.0,441298.0,439940.0,441638.0,445634.0,448850.0,448756.0,446873.0,446970.0,449214.0,452402.0,457059.0,465662.0,441830.83333333326,443221.91666666674,1391.083333333372,0.3148452367704922,41.333864,-73.60416830324299
304,25314,61961,26933,10982,Zip,NY,NY,Ramapo,New York-Newark-Jersey City,Rockland County,523687.0,522149.0,513588.0,505907.0,500759.0,496492.0,493086.0,488039.0,486551.0,483966.0,486173.0,488909.0,490917.0,490904.0,491888.0,493082.0,491987.0,489299.0,487221.0,485520.0,480897.0,476877.0,470742.0,463392.0,455970.0,491751.33333333326,488929.79166666674,-2821.541666666628,-0.5737740755151237,41.1412003,-74.1685
305,25991,61850,27759,10542,Zip,NY,NY,Town Of Carmel,New York-Newark-Jersey City,Putnam County,370206.0,369077.0,369511.0,371249.0,371519.0,369209.0,368600.0,367636.0,366194.0,365317.0,364060.0,361372.0,361712.0,363989.0,366689.0,367423.0,368503.0,370238.0,370824.0,372059.0,373607.0,373205.0,372854.0,373951.0,375916.0,368708.5,368946.41666666674,237.9166666666861,0.0645270360370553,41.3898535,-73.72543002814481
306,26035,61931,27806,10931,Zip,NY,NY,Ramapo,New York-Newark-Jersey City,Rockland County,305033.0,307591.0,311314.0,313966.0,312132.0,306379.0,301017.0,301611.0,306130.0,309703.0,311755.0,311124.0,310275.0,306685.0,301837.0,299254.0,300072.0,303417.0,306312.0,306393.0,303886.0,303325.0,302735.0,304447.0,306810.0,306099.70833333326,306173.75,74.04166666668606,0.024188741331977008,41.1412003,-74.1685
307,26308,61916,28159,10915,Zip,NY,NY,Crawford,New York-Newark-Jersey City,Orange County,209762.0,210398.0,210649.0,210995.0,212955.0,214604.0,217321.0,220012.0,222550.0,224094.0,225900.0,226699.0,226792.0,226750.0,227260.0,228608.0,229557.0,230589.0,231267.0,232704.0,233706.0,235761.0,237340.0,240150.0,243935.0,224434.29166666663,225858.16666666663,1423.875,0.6344284509404479,41.549753219599125,-74.36851604550932
308,26320,61877,28159,10587,Zip,NY,NY,Town Of Somers,New York-Newark-Jersey City,Westchester County,377888.0,378952.0,379292.0,379664.0,378676.0,378250.0,377687.0,380974.0,384939.0,387395.0,390459.0,392429.0,394517.0,397483.0,400166.0,403876.0,407163.0,411056.0,415156.0,416223.0,417874.0,419279.0,419592.0,419179.0,419205.0,396173.70833333326,397895.25,1721.541666666686,0.4345421289840396,41.295802,-73.73308720481856
309,26563,61955,28454,10975,Zip,NY,NY,Tuxedo,New York-Newark-Jersey City,Orange County,137472.0,135664.0,135384.0,133290.0,130885.0,129823.0,131269.0,133049.0,133776.0,133262.0,132698.0,132621.0,133988.0,135869.0,137304.0,139365.0,141919.0,144216.0,144841.0,144800.0,145764.0,147891.0,150578.0,153800.0,156062.0,138313.66666666663,139088.25,774.583333333343,0.5600193762486785,41.1947653,-74.184437
310,26580,61933,28486,10933,Zip,NY,NY,Minisink,New York-Newark-Jersey City,Orange County,240224.0,241463.0,242470.0,244325.0,247907.0,251101.0,254157.0,256497.0,259667.0,261727.0,263373.0,263411.0,265511.0,267937.0,271508.0,273923.0,275210.0,276393.0,277376.0,279279.0,280356.0,281845.0,283333.0,285351.0,285743.0,264347.66666666674,266244.29166666674,1896.625,0.7174737057133093,41.36360044218586,-74.51196324874938
311,26776,62053,28731,11243,Zip,NY,NY,New York,New York-Newark-Jersey City,Kings County,1506982.0,1515027.0,1517997.0,1516776.0,1508790.0,1505715.0,1500554.0,1493978.0,1486770.0,1485134.0,1484843.0,1479384.0,1476697.0,1475211.0,1471729.0,1469339.0,1469550.0,1468721.0,1470345.0,1470018.0,1469668.0,1465045.0,1462374.0,1460230.0,1459436.0,1484619.875,1482638.791666667,-1981.083333333256,-0.13344044268121194,40.7292689,-73.9606938
312,27187,61932,29261,10932,Zip,NY,NY,Wallkill,New York-Newark-Jersey City,Orange County,187291.0,190009.0,190599.0,193511.0,195898.0,199105.0,202664.0,205323.0,208089.0,209945.0,213166.0,215351.0,217878.0,218009.0,219268.0,219485.0,220613.0,221526.0,222973.0,225187.0,226350.0,227457.0,228070.0,228960.0,230363.0,211946.9583333333,213741.625,1794.6666666666572,0.8467527351084452,41.47873785,-74.29787216938821
313,27422,61964,29560,10985,Zip,NY,NY,Crawford,New York-Newark-Jersey City,Orange County,242192.0,242402.0,243226.0,245121.0,247580.0,249280.0,251179.0,252766.0,254200.0,254407.0,254768.0,255598.0,257001.0,259110.0,260358.0,261475.0,262692.0,263841.0,264757.0,266131.0,268059.0,271220.0,273360.0,275145.0,276655.0,257327.83333333328,258763.79166666663,1435.958333333314,0.5580268231121445,41.381757,-74.685133
314,27570,61940,29726,10953,Zip,NY,NY,Town Of Cornwall,New York-Newark-Jersey City,Orange County,343791.0,344473.0,346812.0,350930.0,354813.0,357599.0,360101.0,360739.0,361764.0,362209.0,364126.0,365362.0,365679.0,364740.0,362928.0,360602.0,358433.0,356638.0,355491.0,355938.0,355824.0,355293.0,353287.0,351938.0,351331.0,357062.91666666674,357377.08333333326,314.1666666666278,0.08798636094711446,41.41235399999999,-74.0595176433024
315,27820,61819,30096,10503,Zip,NY,NY,Irvington,New York-Newark-Jersey City,Westchester County,1731027.0,1740376.0,1747410.0,1753689.0,1759410.0,1772373.0,1781519.0,1781132.0,1772796.0,1757347.0,1738721.0,1716688.0,1686773.0,1655955.0,1624189.0,1597703.0,1571620.0,1542994.0,1516708.0,1494770.0,1476392.0,1461090.0,1447350.0,1435380.0,1427135.0,1648475.5,1635813.333333333,-12662.166666666742,-0.7681137309390855,41.0350625,-73.86485213574096
316,30429,61958,34322,10979,Zip,NY,NY,Greenwood Lake,New York-Newark-Jersey City,Orange County,227991.0,234074.0,238487.0,240754.0,241371.0,241073.0,243446.0,244940.0,246352.0,246671.0,245780.0,245539.0,241698.0,238585.0,236265.0,236756.0,237243.0,239445.0,240727.0,243959.0,246734.0,249221.0,251664.0,253970.0,259279.0,242197.70833333328,243501.375,1303.666666666657,0.5382654838634718,41.161762,-74.3329292
317,30470,61634,34430,10020,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,485157.0,476226.0,472275.0,472606.0,473610.0,473087.0,468134.0,469935.0,469151.0,469929.0,466300.0,461608.0,459096.0,459234.0,455609.0,450267.0,445771.0,444633.0,446186.0,444467.0,443306.0,442158.0,444203.0,447496.0,451012.0,460018.5,458595.79166666674,-1422.708333333314,-0.30927198217752416,40.7589739262876,-73.97962224152708
318,30478,61694,34430,10118,Zip,NY,NY,New York,New York-Newark-Jersey City,New York County,3317907.0,3310158.0,3282075.0,3249702.0,3229222.0,3176796.0,3126483.0,3050691.0,2969299.0,2888102.0,2829942.0,2794084.0,2751871.0,2715456.0,2681833.0,2656642.0,2629852.0,2620940.0,2607704.0,2617244.0,2638444.0,2668103.0,2695409.0,2708865.0,2732640.0,2884034.333333333,2859648.208333333,-24386.125,-0.8455559879488258,40.74842825714285,-73.98550418571428
